@relation targetAtiva-weka.filters.supervised.instance.SpreadSubsample-M1.0-X0.0-S1-weka.filters.unsupervised.attribute.Remove-R1-4

@attribute CCLA_MED numeric
@attribute Cda_MED numeric
@attribute CE_MED numeric
@attribute CHINa_MED numeric
@attribute CLCA_MED numeric
@attribute COMBa_MED numeric
@attribute COMBAa_MED numeric
@attribute CT_CP_MED numeric
@attribute Daa_MED numeric
@attribute Dca_MED numeric
@attribute Dma_MED numeric
@attribute ENDIV_MED numeric
@attribute FUTLa_MED numeric
@attribute GAFa_MED numeric
@attribute GAOa_MED numeric
@attribute GATa_MED numeric
@attribute GIROAa_MED numeric
@attribute GLCAa_MED numeric
@attribute ILNCG_MED numeric
@attribute IMOB_RECa_MED numeric
@attribute INTWOa_MED numeric
@attribute LAA_MED numeric
@attribute LC_MED numeric
@attribute LG_MED numeric
@attribute NCGA_MED numeric
@attribute NCGRa_MED numeric
@attribute NITAa_MED numeric
@attribute OENEG_MED numeric
@attribute PLCT_MED numeric
@attribute PMCRa_MED numeric
@attribute PMPEa_MED numeric
@attribute Raa_MED numeric
@attribute RPLa_MED numeric
@attribute SIZE_MED numeric
@attribute TA_MED numeric
@attribute TLTA_MED numeric
@attribute Tra_MED numeric
@attribute VAR_LL_T_1ANOa_MED numeric
@attribute VAR_REC_T_1ANOa_MED numeric
@attribute WCTA_MED numeric
@attribute DIF_EM_MED numeric
@attribute Target {0,1}

@data
0.114704,0.017344,1,-1,0.764875,1.65806,1.575031,3.03885,1.380526,0.006163,0,0.752405,-0.153372,-0.320212,-0.572087,2.257943,0.449355,-0.079899,1.329072,0.13964,1,-0.364899,1.307403,1.315667,0.08913,0.198554,-0.088581,0,0.329072,463.235733,185.359246,0.23663,-0.411016,3.974664,0.12158,0.752405,0.145205,-0.669866,0.056274,0.114704,1,0
0.118257,0.158356,0.778331,1,0.835059,0.986963,0.966938,3.316686,0.181148,0.008096,0.78015,0.768341,0.096529,0.297843,-3.030106,0.281983,3.546311,0.072041,1.330224,0.065968,0,0.057247,1.197521,1.026261,-0.35144,-0.106529,0.038516,0,0.301506,14.720664,18.386786,0.579203,0.123703,4.271226,0.469698,0.768341,0.134528,-0.812522,0.226163,0.118257,0,0
0.703814,0.399005,1,1,0.069205,0.960069,0.917298,0.056548,0.295484,0.058507,0.584577,0.053522,0.620644,0.128135,21.957304,0.562458,1.733489,0.039181,14.449905,0.255677,0,0.185901,14.449905,14.449905,-0.053522,-0.080089,0.021797,0,17.683948,5.037228,0,0.572485,0.022729,3.479034,0.754967,0.053522,0.324312,5.1851,0.102797,0.703814,1,0
0.597144,1.009366,1,1,0.385459,0.726246,0.732199,0.598842,0.286161,0.076489,0.375548,0.374547,1.08844,0.509218,5.26401,0.722999,1.383786,0.293799,0.181558,0.032339,0,0.328314,2.594309,2.594309,0.53563,0.384291,0.217807,0,1.669889,161.357195,67.689212,0.686141,0.354251,3.434981,0.101074,0.374547,0.071503,-0.403745,0.254413,0.597144,1,0
0.289849,0.000044,0.023961,1,0.103789,0.563659,0.563325,2.416621,0.39721,0.020082,0.147649,0.882172,0.024627,0.914988,1.049187,1.380327,0.724466,0.014588,0.03655,0.381182,0,0,1.651395,0.798899,0,0.146714,0.010766,0,0.154156,29.233419,5.372792,0.102407,0.497552,?,0.019938,0.882172,0.027521,-0.592996,0.221522,0.289849,1,0
0.291969,0.035204,1,1,0.6758,0.684314,0.721008,1.207602,0.450767,0,0.1819,0.54702,0.377126,0.427969,3.797773,1.245194,0.803088,0.210947,1.371737,0.158571,0,0.445347,1.479727,1.395813,0.027356,0.042953,0.132261,0,0.828087,8.045241,4.648258,0.606398,0.300151,3.602267,0.324635,0.54702,0.398148,1.2517,0.068055,0.291969,1,0
0.368406,?,1,-1,0.631594,-0.573666,-0.573666,1.714399,-0.06436,0,-0.509306,0.631594,-1.950233,2.208095,?,-0.227874,-4.388394,-1.231756,1.584124,0,0.5,0.036348,1.583295,1.583295,-0.630698,?,-1.231756,0,0.583295,0,0,-1.514191,-3.343478,2.679582,0.999103,0.631594,?,?,?,0.368406,1,0
0.244367,0.038821,1,1,0.362505,1.147102,1.019025,0.247869,1.004809,0,0.122956,0.259808,1.729844,0.44592,48.288353,0.27436,3.644844,0.704686,0.807915,0.197115,0,0.283307,1.955251,1.151916,-0.138848,-0.059893,0.698764,0,2.020211,0,0,3.479978,1.335978,1.796472,0.231341,0.259808,0.07582,-0.083245,-0.088999,0.244367,1,0
0.255172,2.430446,1,1,0.63155,?,-26.461452,0.777413,?,?,?,0.437385,0.967433,0.186642,?,?,?,0.653089,0.441839,?,0,0,1.583405,1.583405,0.148316,?,0.191463,0,1.286317,?,?,3.894233,0.589252,2.508629,0.106856,0.437385,?,-0.765339,?,0.255172,1,0
-0.061797,0.132159,0.781615,-1,1.17781,2.521127,3.626629,1.449548,1.958528,0.018855,0.400638,0.587817,-0.021944,-2.531254,2.681616,27.01764,0.037013,-0.013784,-0.318312,14.542698,0.5,0.113035,0.865117,0.655318,0.070196,-0.225789,-0.024202,0,0.709253,39.229362,225.315985,0.090213,-0.058472,4.929087,-0.057288,0.587817,-0.659199,-1.185599,-0.442121,-0.061797,1,0
-0.446883,0.214468,0.865518,0,11.697453,?,-4.836145,3.038339,?,?,?,0.740403,-37.989669,5.596169,?,?,?,-30.254199,-0.001083,?,0.5,0.033383,0.275829,0.271915,-0.456825,?,-30.322471,0,0.358316,?,?,-17.273818,-148.82213,2.694282,0.009942,0.740403,?,-901.625196,?,-0.446883,1,0
0.551095,0.8022,0.540897,-1,0.348425,0.91805,0.925048,12.755156,0.315284,0,0.595045,0.9273,0.022033,1.188719,-8.19324,0.87757,1.13951,0.02094,4.225328,0.100562,1,-0.537039,2.87006,0.987726,-0.13335,-0.099551,-0.021144,0,0.0784,16.421939,0,0.3768,-0.129901,3.271852,0.668338,0.9273,0.440465,0.670822,-0.053121,0.551095,1,0
-0.128991,0.044609,0.538952,-1,1.418618,1.072191,1.073876,4.108357,0.196003,0.001162,0.861912,0.804242,0.028678,0.070319,4.652351,0.336026,2.975957,0.023101,0.230175,0.072434,0,0.072047,0.704911,0.876366,-0.191874,-0.057475,0.009309,0,0.243406,20.487736,22.904853,0.676696,0.047865,3.912636,0.044893,0.804242,0.009477,0.014355,0.050353,-0.128991,1,0
0.200102,0.13191,1,-1,0.674346,1.17259,1.177872,0.844262,0.41818,0.003238,0.739733,0.457778,-0.090519,-0.06064,-2.372121,0.390208,2.562737,-0.04609,2.955404,0.145079,0,0.352248,1.482918,1.45046,-0.102333,-0.043739,-0.060568,0,1.184466,26.783721,24.232478,1.019933,-0.123403,3.751984,0.302435,0.457778,0.103287,-0.512437,0.228599,0.200102,1,0
0.191402,2.559395,1,0,0.399073,?,-20.04569,0.130867,?,?,?,0.11556,-318.231459,2.164038,?,?,?,-40.624982,1.052977,?,0.5,0.394372,2.6038,2.6038,0.081771,?,-40.735113,0,7.748044,?,?,-10.799117,-46.693782,2.71119,0.10963,0.11556,?,-739.206792,?,0.191402,1,0
-0.266347,0.074984,0.856293,0,1.526896,1.341214,1.395483,13.329367,0.392643,0.001986,0.934055,0.947085,0.036273,1.111215,-5.802055,1.414401,0.710358,0.0437,0.601308,0.189516,0.5,0.052915,0.761579,0.899812,-0.214317,-0.337519,-0.001212,0,0.056002,221.313131,180.415243,0.366809,0.311328,5.437378,0.120247,0.947085,0.165439,-0.642549,0.105133,-0.266347,1,0
-0.171427,0,0.91402,-1,1.230773,1.100657,1.100657,-7.610453,0.697658,0.021805,0.342245,1.064,-0.007724,?,-1.578594,2.695066,0.371048,-0.008892,0.010558,0.607009,0.5,-0.064,0.812596,0.724638,-1,-0.375007,-0.020402,0.5,-0.056737,365.78413,276.296901,0.14392,?,4.260575,0.016979,1.064,-0.074025,-0.012088,-0.672424,-0.171427,1,0
0.205822,0.503565,0.886084,1,0.761897,1.001894,1.005654,2.249536,0.142078,0.015045,0.84515,0.692264,0.23447,0.589924,-6.056508,0.238558,4.191856,0.152319,1.804873,0.013072,0,0.15003,1.312514,1.307183,0.042986,0.009365,0.121239,0,0.444536,56.002411,30.160001,0.667835,0.393972,5.027038,0.261926,0.692264,0.053722,-0.797854,0.110234,0.205822,1,0
-0.232734,0.109703,1,1,1.742235,0.767617,0.774256,0.98034,0.436119,0,0.318138,0.495036,1.720178,0.453867,0.474664,0.306658,3.260957,0.714861,0.17732,0.252461,0,0.405728,0.573975,0.573975,-0.444186,-0.134615,0.480557,0,1.020055,0,0,2.33367,0.848211,2.622474,0.05493,0.495036,0.034348,0.18646,0.268877,-0.232734,1,0
0.941277,?,1,1,0.032793,1.01879,1.087191,0.032966,0.365353,0,0.653438,0.031914,1.039951,-0.27018,?,4.478755,0.223276,0.033189,8.849161,0.067279,0,0.968086,30.49455,30.49455,0.095569,0.428031,0.019141,0,30.334599,55.975461,27.356827,-0.073181,0.019772,4.58796,0.845708,0.031914,3.787719,?,?,0.941277,1,0
0.329126,?,0.699614,-1,0.664885,1.193135,1.23542,14.00929,0.078564,0,1.114572,0.933375,-0.035599,29.509571,1,5.379346,0.185896,-0.033227,0.016774,0.133322,1,-0.536533,1.50402,1.052233,0.325354,2.426991,-0.039807,0,0.071381,1158.971003,1241.831126,-0.019345,-0.570877,3.574553,0.004909,0.933375,0.028138,-0.302095,-0.075295,0.329126,1,0
0.799764,0.14237,0.395967,1,0.166229,0.430029,0.430819,0.268142,0.17725,0,0.265543,0.55157,0.707896,1.79812,2.469961,0.975672,1.024935,0.533431,2.304485,0.099409,0,0.069461,2.782831,2.782831,0.139487,0.177015,0.48017,0,0.326151,0,74.415078,0.518625,1,2.773285,0.70905,0.55157,0.55392,-0.58677,1.430229,0.799764,1,0
-168.593489,0,1.001991,-1,?,1.992964,1.99504,-1.002983,1.376503,0.034501,0.581961,168.593489,-0.26919,?,-5.703416,0.008636,?,-34.74139,-21.342982,0.008933,1,-469.897267,0,0,-3.859214,-2.488701,-34.74139,1,-0.997034,0,0,-23.36075,?,0.233909,-164.734275,168.593489,-1.422675,0.202232,-0.5566,-168.593489,1,0
0.448359,0.208378,0.348714,1,0.309572,1.159608,1.123877,1.546972,0.185462,0.003127,0.955459,0.607377,0.057548,0.260592,-7.778413,0.540742,1.849309,0.029811,6.75176,0.093025,0,0.121028,3.230269,1.244735,0.059403,0.032825,0.008121,0,0.646424,11.465526,20.533973,0.244448,0.019861,4.4669,0.401073,0.607377,0.254158,-1.152594,0.11325,0.448359,1,0
0.303782,0.015506,0.85648,1,0.662868,0.942762,0.920739,2.780306,0.237785,0.002742,0.692923,0.735471,0.187658,0.445761,-1.653349,0.339071,2.949235,0.104371,3.171977,0.014701,0,0.188274,1.508597,1.311888,-0.156683,-0.066579,0.095126,0,0.359673,45.32047,76.726069,1.186922,0.358315,3.340134,0.49063,0.735471,0.166358,-0.46884,0.267988,0.303782,1,0
0.092566,0.070188,0.661228,1,0.844781,0.704837,0.682512,9.856004,0.080723,0.020545,0.586408,0.907885,0.104799,9.269439,1.097376,1.332471,0.770051,0.044217,0.095063,0.006296,0,-0.056524,1.183738,0.99871,0.08453,0.169646,0.005513,0,0.101461,29.485764,27.954947,0.015343,1.170475,4.978969,0.008036,0.907885,0.032724,-0.149689,0.262698,0.092566,0,0
-0.088995,0.185066,0.503719,-1,1.240463,20.120719,-20.550654,6.290006,19.446747,0.062638,0.611334,0.862826,0.002224,-0.63037,-0.069821,24.361704,0.041048,0.002027,-1.837693,14.175726,1,-0.041805,0.806151,0.418726,0.100043,1.013905,-0.062289,0,0.158982,55.767729,73.747099,0.695313,-0.435585,5.074229,-0.208781,0.862826,-5.33477,0.185558,0.875951,-0.088995,1,0
-1.351576,0.041037,1,-1,4.363546,0.987606,1.083669,-1.93113,0.500747,0.003572,0.516418,2.105099,0.060755,?,-3.631096,0.21677,4.930495,0.081303,-1.612009,0.066889,1,-1.884862,0.24391,0.24391,-0.461408,-0.063946,-0.562782,1,-0.521246,16.336151,55.620022,2.405928,?,3.290491,-0.494684,2.105099,-0.135581,0.153292,0.077539,-1.351576,1,0
0.286194,1.135496,1,1,0.622856,0.925437,0.926146,0.817008,0.246797,0.073971,0.579176,0.449645,0.913514,0.3404,-13.98737,0.33687,2.968504,0.257088,1.430083,0.023794,0,0.470732,1.605508,1.787042,-0.157216,-0.050468,0.160267,0,1.223978,27.066362,0,0.777861,0.175993,2.87263,0.257884,0.449645,0.191051,-1.04119,0.115999,0.286194,1,0
0.282721,?,0.924048,1,0.667553,0.921776,0.883887,1.593133,0.115464,0.007558,0.79069,0.614366,0.199156,0.677364,16.742722,1.51243,0.661188,0.089588,2.860914,0.086454,0,0.297973,1.498008,1.477025,-0.151926,-0.094833,0.065841,0,0.627694,55.292993,4.357093,0.20139,0.129217,4.6606,0.434647,0.614366,0.657373,0.161859,0.028197,0.282721,1,0
0.183234,0.104223,1,1,0.793698,0.939347,0.948726,2.637947,0.09156,0.042972,0.641228,0.72512,0.157499,0.144555,-0.035234,0.184768,5.412195,0.119532,2.458602,0.013584,0,0.079792,1.259925,1.252121,-0.182577,-0.029818,0.059487,0,0.379083,24.730435,11.587552,0.573942,0.226811,3.784858,0.455441,0.72512,0.094358,-0.321089,0.120586,0.183234,1,0
0.046491,0.408472,0.926747,-1,0.925396,0.902784,0.95645,1.639866,0.325755,0.128178,0.459428,0.681358,0.074176,-0.060149,0.384772,0.44621,2.241098,0.055003,-0.077641,0.126473,0.5,0.070037,1.087687,1.009414,0.053211,0.162875,-0.003982,0,0.479191,52.943675,31.50326,0.669473,-0.030813,3.635153,-0.029741,0.681358,-0.034935,-1.041609,0.020285,0.046491,1,0
0.276418,0.631271,0.997486,1,0.627208,1.043456,0.872753,0.565386,0.621987,0.018177,0.39337,0.36118,0.391871,0.259025,1.304788,0.473742,2.110855,0.196687,0.961499,0.05174,0,-0.208178,1.594367,2.425313,0.241303,0.067045,0.019487,0,1.768705,21.228465,45.993736,1.111696,0.039123,2.474966,0.176847,0.36118,0.097054,-0.406263,-0.122134,0.276418,1,0
-0.115377,0.611811,1,-1,1.750263,0.823159,0.833783,0.342551,0.213584,0,0.438038,0.255149,0.177482,0.023703,10.169738,0.381813,1.442998,0.033103,0.22099,0.300252,0,0.611364,0.571343,0.683826,-0.172427,-0.135509,-0.002768,0,2.919277,0.322341,0,-0.476864,-0.003403,3.127919,0.026814,0.255149,-0.000725,-1.12374,-1.009057,-0.115377,1,0
0.133184,0.391582,1,1,0.847621,0.981784,0.868779,2.858697,0.636089,0,0.323251,0.782995,0.683948,0.357351,-0.036814,0.55796,1.803019,0.481399,0.266176,0.075299,0,0.189445,1.179773,1.012188,0.043508,0.006036,0.41303,0,0.277147,14.474939,2.080184,1.897876,0.659435,3.04015,0.20539,0.782995,0.052416,-0.833346,0.20233,0.133184,0,0
-0.191634,0.102364,0.874435,1,1.623438,0.92261,0.918965,1.515302,0.26338,0.051639,0.615444,0.602433,0.397306,0.512262,5.359174,0.34013,2.940053,0.212363,0.436778,0.097281,0,0.248295,0.615977,0.536175,-0.289413,-0.090104,0.177155,0,0.659934,13.346684,48.250097,0.8053,0.470499,5.190921,0.145537,0.602433,0.039355,0.655477,0.126703,-0.191634,1,0
0.015912,0.04879,1,-1,0.900435,1.072835,1.096139,0.037276,0.210639,0.014106,0.791034,0.716658,-0.384427,0.297725,0.457303,0.462654,1.816327,-0.364376,0.246817,0.04561,1,-1.644273,1.389539,1.389539,0.250833,0.151713,-0.402435,0,0.613953,18.616952,0,0.281131,-0.327889,2.65275,0.075602,0.716658,-0.123565,0.029703,-0.40489,0.015912,1,1
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,1
0.449678,?,1,1,0.452947,0.605281,0.646509,0.593176,0.545538,0.059743,0,0.372323,0.385383,0.456271,1,2.750909,0.363516,0.143487,3.288276,0.489659,0,0.365041,2.207764,2.207764,-0.196514,-0.540592,0.097888,0,1.685841,0,?,0.341799,0.155953,3.24511,0.646192,0.372323,1.777616,-1,-1,0.449678,1,1
0.32321,?,0.957466,1.252615,0.535361,0.822726,0.773943,0.630319,0.072046,0,0.75068,0.386465,0.197699,1.448314,0.298164,2.619505,0.384639,0.076381,2.181664,0.810552,0,0.492306,1.876546,1.796929,-0.273944,-0.718319,0.056769,0,1.589234,91.054214,0,0.067773,0.092571,3.582266,0.597154,0.386465,1.556024,0.103859,0.348327,0.32321,1,1
0.292145,0,1,1,0.399712,?,?,0.188521,?,?,?,0.158618,0.596215,0.017979,?,?,?,0.088284,2.455411,?,0,0.292145,2.501804,2.501804,-0.158618,?,0.01649,0,5.304436,?,?,1.664416,0.018994,2.015447,0.431138,0.158618,?,-2.549619,?,0.292145,1,1
-0.016014,?,0.675724,0.158175,1.3789,1.302555,1.276547,-0.767575,1.104618,0,0.197937,1.162136,0.312174,0.157378,5.231147,0.581747,1.866295,-0.061172,3.142039,0.054201,0.5,-1.107959,1.308054,1.689094,-0.236063,-0.110133,-0.117607,0.5,0.854406,28.182882,0,1.955382,0.263304,2.291941,0.220049,1.162136,0.163544,-1.54629,-0.295593,-0.016014,1,1
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,?,?,?,?,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,1,1
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,1,1
?,0.002763,-3.304886,4.184463,?,0.232903,0.23757,-1,0,0.232903,0,?,-0.22116,?,?,0,?,?,-1.867722,0,0,?,0,0,?,-3.807069,?,0,-1,0,?,?,0.169385,?,?,?,-7.110546,?,?,?,1,1
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,?,?,?,?,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,1,1
-0.030108,0.307589,1,1,1.034064,0.673027,0.677342,10.623102,0.107122,0.054146,0.511759,0.913964,2.544063,8.584281,1,0.141762,7.054074,2.325183,0.926609,0,0,0.074015,0.967058,1.094134,-0.410244,-0.058157,2.261551,0,0.094134,9.10556,34.474986,3.062136,26.28624,3.9265,0.380136,0.913964,0.053889,-1,-1,-0.030108,1,1
-0.110899,0.669872,0.817125,1,1.305418,0.941121,0.9586,1.179817,0.146598,0.082586,0.705025,0.541246,0.30846,0.122015,-2.843645,0.311108,3.214317,0.189086,0.107244,0.01584,0,0.005916,0.766038,0.678532,-0.180577,-0.038646,0.051922,0,0.847589,18.299184,12.209934,0.426279,0.146432,5.517763,0.013322,0.541246,0.004145,0.347171,0.289213,-0.110899,1,1
0.349832,?,1,-1,0,?,?,0,?,?,?,0,-7.361482,-0.043596,?,?,?,0,17.437974,?,0,0.024748,17.437974,17.437974,0,?,0,0,62.145991,?,?,0,0,2.293894,0.349832,0,?,-1.458447,?,0.349832,1,1
-0.16588,0.226534,0.844328,1,1.382603,0.982917,0.99275,2.614684,0.089954,0.003146,0.895928,0.723351,0.310143,0.330957,-6.413742,0.297638,3.35979,0.20021,-1.722629,0.157605,0,0.023471,0.723273,0.661917,-0.07048,-0.02061,0.073267,0,0.382455,19.651748,10.639246,0.451035,0.206702,4.133486,-0.135203,0.723351,-0.034951,-0.9198,0.149062,-0.16588,1,1
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,1
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,1
0.498435,?,0.500781,1,0.501565,0.411121,0.411121,-1.996879,0,0.411121,0,1.501565,0.101933,?,1,1.442021,0.693471,0.204185,160.21557,0,0,0.000933,160.21557,160.21557,-0.501565,-0.004514,0.204185,0.5,-0.250391,0,?,0.204185,?,0.6929,1,1.501565,1.442021,-1,-1,0.498435,1,1
0.018539,0.291828,0.420569,-1,0.957059,1.029469,0.993613,7.292801,0.188912,0.001814,0.812175,0.879413,-0.036925,-5.954698,9.637892,0.617973,1.618194,-0.030594,-0.923053,0.083392,1,0.009446,1.044868,0.815805,0.06044,0.018392,-0.09649,0,0.137122,29.520785,31.516145,0.270449,-0.600061,3.881176,-0.02879,0.879413,-0.017791,-0.177243,0.038115,0.018539,1,1
0.185238,0.047719,1,1,0.809611,1.249249,-1.029962,2.168423,0.654715,-0.05763,0.652164,0.677889,0.223523,0.769636,1,-0.270584,1.701663,0.076516,-0.25113,0.083159,0,-0.042591,1.285066,1.285066,0.208597,0,0.072326,0,0.481915,-130.648644,91.752653,-0.142011,0.072627,3.398271,-0.250561,0.677889,-0.123931,-20.946616,-1,0.185238,1,1
0.092647,0.172819,0.664286,0,0.840165,0.670145,-45.652469,4.384607,0.524075,0,0.14607,0.797643,0.832323,-0.045206,0.991863,0.391165,2.556468,0.487942,2.159129,0.065621,0,-0.038628,1.254022,0.851457,-0.012385,-0.028377,-0.046398,0,0.260365,10.460565,0,3.187692,-0.16855,2.304919,0.377859,0.797643,0.29383,-0.991863,-1,0.092647,1,1
-0.087553,0.509064,0.869215,-1,1.226995,0.865167,0.949858,1.676135,0.210638,0.004127,0.6704,0.752023,0.125944,0.618983,0.551008,0.574,1.742161,0.057239,-1.297363,0.023881,0,0.14192,0.814999,0.714098,0.031961,0.005186,-0.010131,0,0.329747,51.263114,30.176565,0.353141,1.134033,3.992546,-0.055724,0.752023,-0.087607,-0.458165,-0.280814,-0.087553,1,1
0.94504,?,1,0,0.029033,2.337994,2.525627,0.029508,1.793318,0.004222,0.540454,0.028295,-3.228564,0.030335,-1.1674,1.117047,1.10333,0.150856,61.94392,0.044459,0.5,-1.327775,61.94392,61.94392,-0.028295,-0.040768,0.088586,0,62.723798,0,0,1.270136,0.095996,1.904542,0.973336,0.028295,1.088183,-1.399113,1.198486,0.94504,1,1
0.080044,0.296041,0.868727,1,0.909149,0.94291,0.948682,13.289242,0.152575,0.143512,0.636329,0.974353,0.055589,1.020642,-0.888997,0.209195,4.780232,0.051436,0.137893,0.008463,0,0.006012,1.09993,0.974167,0.061239,0.013594,0.005676,0,0.026322,57.967295,61.786211,0.679397,0.867722,4.975451,0.018804,0.974353,0.004174,-0.310168,0.407166,0.080044,1,1
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,?,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,1,1
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,?,?,?,?,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,1,1
-0.090256,0,1,1,1.194012,0.628716,0.621892,3.204532,0.484581,0,0.12693,0.590334,0.429844,0.397814,2.859488,1.767109,0.954258,0.186322,0.405818,0.301929,0,0.15207,0.837888,0.939911,-0.118535,-0.172985,0.119199,0,1.122719,410.253486,0,0.67687,0.475525,2.512445,0.082196,0.590334,0.078794,-0.83385,0.219519,-0.090256,1,1
-1.613931,0.076443,0.994222,-1,9.647006,1.022468,1.118272,-4.135211,0.604824,0.060339,0.373617,1.793234,-0.037663,?,-0.332548,0.719577,1.632138,-0.043429,-6.675428,0.261062,1,-1.158744,0.10445,0.155922,-0.038384,-0.146802,-0.132542,1,-0.368463,8.421893,0,0.821322,?,3.660562,-1.145743,1.793234,-0.458578,0.049761,-0.097783,-1.613931,1,1
-17.181973,?,1,-1,152.21661,2.88189,2.88189,-1.070303,2.777969,0.103921,0,17.296787,-0.200225,?,-6.026977,0.379934,3.258465,-3.931988,0.007554,0.336858,1,-17.696955,0.007554,0.007554,-17.296787,-7.539829,-3.931988,1,-0.934828,0,?,2.592084,?,0.786453,0.114814,17.296787,0.043077,3.691523,-0.6125,-17.181973,1,1
0.003962,?,1,0,2.225813,0.821841,0.739463,0.182782,0.343391,0,0.367001,0.153526,0.29886,3.773836,-2.452168,2.046625,0.513387,-0.039786,1.004398,1.58326,0.5,-0.13164,1.208079,1.208079,-0.067503,-0.057629,-0.086472,0,5.758491,59.202358,0,0.097887,-0.112104,3.530786,0.052111,0.153526,0.086906,0.996438,0.004132,0.003962,1,1
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,1,1
0.919383,?,1,1,0.080617,0.723684,0.320315,0.087686,0.723684,0,0,0.080617,6.456328,6.822453,1,12.164912,0.082204,0.520491,25.5,0,0,0.018027,12.404293,12.404293,0.018027,0.219298,0.515618,0,11.404293,432,?,0.082204,0.56083,2.709569,0.901356,0.080617,10.964912,-1,-1,0.919383,1,1
-0.317644,0.113179,0.73154,-1,1.823695,0.9276,0.939174,2.441957,0.166244,0.008092,0.733934,0.991071,-0.10167,-52.203852,-11.886065,0.764599,1.370958,-0.116869,-6.050775,0.393904,1,-0.007776,0.548338,0.47118,-0.183497,-0.075816,-0.182198,0.5,0.009505,47.407842,86.397111,0.021292,-5.108794,4.660729,-0.108072,0.991071,-0.117793,2.62174,-0.161887,-0.317644,1,1
-0.063946,?,1,1,1.288669,0.580037,0.580037,0.399513,0.502621,0.077416,0,0.285466,0.63231,0.014337,?,0.403198,2.48017,0.180503,0.742354,0.313882,0,0.414995,0.775995,0.775995,-0.248193,-0.100071,0.021053,0,2.50305,5.410188,?,2.055023,0.029463,1.966162,0.184247,0.285466,0.074288,?,?,-0.063946,1,1
0.667658,0.01109,1,1,0.325919,0.927184,0.93398,0.477062,0.516132,0.082578,0.324928,0.322823,0.106692,0.127622,18.97324,3.086444,0.328461,0.032199,6.653994,0.03044,0,0.261698,3.071242,3.071242,-0.074789,-0.187958,0.02019,0,2.100828,161.801449,81.239262,0.187424,0.028933,3.034836,0.731118,0.322823,2.32179,-1.511943,-0.079688,0.667658,1,1
-0.526253,0.549205,0.719497,-1,5.881836,1.004696,1.106746,7.420463,0.243481,0.063404,0.679138,0.881242,-0.025658,-4.852249,-2.062216,0.720799,?,-0.022611,-0.897347,0.588842,1,0.117598,0.170015,0.125407,-0.240253,-0.244343,-0.10259,0,0.134762,9.087432,114.777339,0.219518,-1.106025,5.018077,-0.21559,0.881242,-0.119484,0.378876,-0.199138,-0.526253,1,1
-0.123964,?,1,0,1.276893,0.957623,0.960338,1.368937,0.957623,0,0,0.577355,0.048787,-0.056948,3.519999,0.865409,1.241814,0.025916,0.786625,0.468802,0.5,-0.05066,0.786625,0.786625,-0.577355,-0.496284,-0.051942,0,0.733167,0,?,1.241814,-0.131606,2.496934,0.453391,0.577355,0.396607,-1.350988,-0.383804,-0.123964,1,1
-0.368052,?,0.962384,1.799005,9.166426,3.283568,1.561868,0.752136,2.929516,0,0.354052,0.429268,-0.136228,-3.878147,?,19.974243,0.050064,-0.058478,0.004523,0,0,0.54667,0.109094,2.224999,-0.369724,-7.384957,-0.063009,0,1.329548,204.07266,130.494144,0.028467,-0.110401,3.31348,0.001672,0.429268,0.033406,?,?,-0.368052,1,1
-0.225282,0.067865,0.654122,-1,1.643226,1.053872,1.063286,-5.279521,0.184115,0.080925,0.756596,1.233671,0.042186,?,10.0091,0.369864,2.703698,0.052044,0.145633,0.015898,1,-0.270271,0.608559,1.085286,-0.263683,-0.060507,-0.049709,1,-0.189411,19.16761,57.940551,0.368246,?,4.489818,0.038401,1.233671,0.014203,-0.441375,0.349378,-0.225282,1,1
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,1,1
